"Feature ID"	"LNTcon1"	"LNTcon2"	"LNTcon3"	"LNTfh1"	"LNTfh2"	"LNTfh3"	"LNTreg1"	"LNTreg2"	"LNTreg3"	"LNTfr1"	"LNTfr2"	"LNTfr3"	"SpleenTcon1"	"SpleenTcon2"	"SpleenTcon3"	"SpleenTfh1"	"SpleenTfh2"	"SpleenTfh3"	"SpleenTreg1"	"SpleenTreg2"	"SpleenTreg3"	"SpleenTfr1"	"SpleenTfr2"	"SpleenTfr3"	"BloodTcon1"	"BloodTcon2"	"BloodTcon3"	"BloodTfh1"	"BloodTfh2"	"BloodTfh3"	"BloodTreg1"	"BloodTreg2"	"BloodTreg3"	"BloodTfr1"	"BloodTfr2"	"BloodTfr3"	"EZH2EXP_F_p_Treg_1"	"EZH2EXP_F_p_Treg_2"	"EZH2EXP_F_p_Treg_3"	"EZH2EXP_F_p_Tfr_1"	"EZH2EXP_F_p_Tfr_2"	"EZH2EXP_F_p_Tfr_3"	"FoxDownFoxP_Tfr_1"	"FoxDownFoxP_Tfr_2"	"FoxDownFoxP_Tfr_3"	"FoxDownFoxMTfr_1"	"FoxDownFoxMTfr_2"	"FoxDownFoxMTfr_3"	"FoxDown_Tfh_1"	"FoxDown_Tfh_2"	"FoxDown_Tfh_3"	"HDM_OVA_Tcon_1"	"HDM_OVA_Tcon_2"	"HDM_OVA_Tfh_1"	"HDM_OVA_Tfh_2"	"HDM_OVA_Tfr_1"	"HDM_OVA_Tfr_2"	"HDM_Tfh_1"	"HDM_Tfh_2"	"HDM_Tfr_1"	"HDM_Tfr_2"	"FoxF_CreN_Tcon_1"	"FoxF_CreN_Tcon_2"	"FoxF_CreN_Tcon_3"	"FoxF_CreN_Tcon_4"	"FoxF_CreN_Treg_1"	"FoxF_CreN_Treg_2"	"FoxF_CreN_Treg_3"	"FoxF_CreN_Treg_4"	"FoxF_CreN_ICOS_1"	"FoxF_CreN_ICOS_2"	"FoxF_CreN_ICOS_3"	"FoxF_CreN_ICOS_4"	"FoxF_CreN_Tfr_1"	"FoxF_CreN_Tfr_2"	"FoxF_CreN_Tfr_3"	"FoxF_CreN_Tfr_4"	"LN_tfr_treg"	"LN_tfr_tfh"	"LN_tfr_tcon"	"SP_tfr_treg"	"SP_tfr_tfh"	"SP_tfr_tcon"	"BL_tfr_treg"	"BL_tfr_tfh"	"BL_tfr_tcon"	"diffexpressed_FC"
"Med24"	68.403	42.111	57.726	32.113	22.999	22.58	26.103	46.397	25.042	54.726	48.427	65.87	52.098	41.467	11.109	39.575	38.436	24.044	16.876	9.369	18.306	75.049	40.679	43.379	29.812	36.89	27.262	37.265	41.89	64.468	62.636	22.546	12.426	26.489	0	66.142	49.0973819888	22.8682981245	3.4053635839	62.2637062026	50.0700768915	57.6018999765	53.9538451704	56.426809113	44.7166005589	19.5578769349	51.2034103207	48.7833722615	48.8557253657	42.3590983076	38.6624717885	60.6678138	11.9036755	40.9479973	24.2884082	74.0115577	69.5999279	28.089417	43.5619196	3.06292973	12.8490965	17.9428373824	30.9566180648	20.9617470182	25.2625583623	48.0312340253	40.3823807634	31.8998915404	33.3637441944	78.4083373313	56.9094293372	54.0623052167	27.4940351924	64.9146593529	24.0750103245	21.5485230411	25.2775648973	"2.09654062751408"	"2.37949476064177"	"-1.05481855059752"	"2.57045508414316"	"1.12860339265272"	"1.04610895410809"	"1.17488689789763"	"-1.58141115179886"	"-1.12544829929405"	"UP"
"Snx5"	108.886	166.411	122.993	171.229	210.28	221.652	58.587	109.806	86.316	171.193	180.822	252.718	129.713	133.871	179.507	140.634	189.167	212.893	79.631	89.522	119.267	212.175	177.727	253.524	137.689	182.985	141.26	230.756	178.732	149.337	70.391	165.147	79.641	86.303	135.639	140.656	120.60878619	106.5328034581	134.171325204	188.8126675106	107.3536394369	217.1148537576	259.0295979032	307.4852206738	216.6625765173	211.6852562369	252.5456339546	162.6112408716	224.6662926314	295.8814628051	254.4578985644	110.371565	83.3257282	190.0243	191.673583	293.658761	173.509679	127.141572	209.394227	249.935066	121.859173	96.2388550512	185.7397083887	257.0572134336	259.5153722668	205.8481458228	134.2714160385	177.099397862	150.7120858438	282.4029098796	269.9727806364	260.7711192805	242.7863107665	296.5419665896	168.5250722713	261.2758418739	299.8838380995	"2.09488391491728"	"-1.16291159261594"	"1.47018122982609"	"2.37008779964701"	"1.12162797951017"	"1.58492130483824"	"1.70313029720872"	"-1.31770361031857"	"-1.0414408835217"	"UP"
"Plod1"	0.698	7.203	1.16	3.677	7.751	4.147	0	3.609	41.56	25.726	7.553	5.597	17.012	0	10.604	6.714	7.458	5.418	8.438	5.205	0	9.729	1.453	21.207	15.114	4.66	13.676	0	0.233	6.528	0.597	4.509	10.167	37.597	0	14.233	50.1647163799	0	17.7078906361	0	0	0	4.8584031196	16.3555968444	16.5025549681	56.3727041066	14.7535250077	56.1747923011	24.5154177462	18.8087040993	7.1441523957	0	0	10.2369993	3.51157708	0	0	1.97118716	4.45519632	8.57620324	7.4607657	4.0779175869	3.3466614124	4.4129993723	0	2.2872016203	21.2007499008	12.0999588601	49.4703793228	17.9408907453	6.9401743094	18.1722034342	0	0	7.4076954845	2.6935653801	0	"2.09282349681352"	"1.82131661442006"	"6.51120689655172"	"1.86916426512968"	"1.44906166219839"	"-1.08993730085312"	"3.15657573741406"	"61.0858369098712"	"1.04072828312372"	"UP"
"Tipin"	16.752	7.942	17.985	29.539	38.585	18.893	39.445	12.373	30.903	64.548	42.651	67.592	23.214	21.757	16.158	33.804	21.082	27.43	21.622	7.287	10.54	56.055	33.415	57.356	13.311	16.137	20.244	49.448	13.033	26.93	5.369	14.655	6.213	23.071	2.188	39.35	24.0150237989	31.7925120268	16.3457452025	69.9455920328	81.8942783056	61.2943294622	17.8993799143	10.6311379488	3.7263833799	0	14.7535250077	36.9571001981	32.7455937039	38.4076898834	15.9692818257	40.2015633	0	11.5166242	17.8505168	17.906022	5.88168404	54.2076468	37.6216578	29.4041254	40.2052374	2.4467505522	4.1833267655	2.2064996861	62.0080977983	5.7180040506	24.2294284581	0	5.7523696887	69.7701306761	60.3795164919	99.4928138022	139.3341783477	25.0806638409	83.3365742001	60.4128235261	60.895951798	"2.08872924958742"	"2.18517891600934"	"3.85315186246418"	"5.31831119544592"	"2.04356543930004"	"2.57641218918049"	"3.71334299050378"	"-1.16726626500802"	"1.42969573030923"	"UP"
"Dck"	3.49	8.865	52.504	89.23	87.279	82.332	0	36.087	51.15	75.306	50.648	101.173	32.783	40.187	23.227	67.844	64.107	90.982	31.642	10.41	37.722	96.359	81.358	124.352	39.795	51.819	41.029	45.864	70.283	52.717	56.671	33.818	24.288	44.433	119.231	26.792	51.232050771	12.2707941156	0	117.2498363556	52.1916903191	40.6167243424	40.4014575209	27.8045146354	70.2689437353	70.1782642959	6.9428352977	20.6959761109	53.7588089149	31.2951547198	34.4600292028	12.4259378	4.76147018	51.1849967	58.2336533	9.54987842	6.86196472	25.1326363	14.3556326	57.5830789	87.0422665	9.7870022086	28.4466220055	40.8202441933	2.2965962148	11.4360081013	30.2867855726	35.1998803204	0	50.5002850608	32.6188192543	38.6159322976	64.7740829108	70.8159920214	9.2596193556	44.2514312452	24.1285846747	"2.08679025687921"	"-1.15899131543303"	"8.49475465313029"	"3.04528790847608"	"1.42030245858145"	"2.9392978067901"	"1.31388609616181"	"-1.18643800778701"	"1.08296570718272"	"UP"
"Cox8a"	288.966	331.344	362.309	560.263	583.576	755.584	320.777	273.227	260.014	626.303	516.698	570.014	432.377	432.073	480.956	492.808	446.169	628.069	297.958	445.527	300.109	464.191	330.273	520.543	397.26	425.339	356.75	454.823	385.623	537.448	334.656	300.42	213.504	286.252	570.999	369.222	407.7217373856	367.0082967301	407.9625573463	676.4102628377	588.9598875036	678.6685394669	676.8522661893	919.1845426525	571.7336785739	537.2663840362	757.6369018639	647.4883954705	716.0253083164	839.5952619768	606.8327093757	192.967504	255.532233	547.039652	483.719743	457.200429	447.988268	468.649747	439.57937	565.416828	547.122818	199.0023782415	377.336074249	439.093437539	211.286851757	380.8190697722	366.4701054283	258.499121103	436.0296224029	637.8983376104	572.564380527	611.0403404744	610.4607813898	519.3172748236	659.2848981164	552.1809029293	457.2941285962	"2.08622866700582"	"-1.02379239808145"	"1.72030880293592"	"1.5467413506426"	"-1.06164919181975"	"1.07357930694741"	"1.22901937287797"	"-1.23184154790343"	"-1.07593805352877"	"UP"
"Hspd1"	177.986	183.033	128.795	163.262	195.115	169.58	166.479	94.341	102.3	213.289	213.254	400.388	140.345	107.762	90.384	186.57	176.976	166.499	160.845	128.557	78.772	208.006	130.269	209.181	136.164	100.661	108.87	101.523	92.159	113.594	97.832	102.019	151.374	108.519	109.387	249.497	276.9732744805	104.8595133515	120.5498708686	270.8875529595	306.3609789464	330.8416819164	131.1768842294	112.0358383838	170.8812949928	66.7268742486	97.1996941681	118.2627206339	135.009907731	130.554534336	138.8907274575	127.914065	103.958766	172.109551	225.326196	417.807181	198.996977	217.816181	368.296229	336.309684	574.478959	112.5505253989	97.8898463129	94.8794865034	57.4149053688	216.140553114	258.4472368861	139.6995250216	238.1481051119	304.3306652349	274.830902653	232.1498988717	420.3325380256	281.7886349185	300.0116671204	325.1518208887	245.8817676371	"2.08493646138807"	"1.25774855525416"	"1.1983470610048"	"1.61800602067565"	"1.17533450863394"	"1.93023514782576"	"1.07222184102961"	"1.07746027993657"	"1.00474878295214"	"UP"
"Gm9726"	0.698	0.554	0.29	7.599	0.168	0.922	2.32	0.516	1.066	0	2.221	2.583	0.354	1.024	0.757	1.885	0.717	0	0.527	0.52	0.555	0.927	0	3.856	0.277	0.173	1.799	0.239	0.698	0.49	0	0	0	0.854	0	3.349	0	0.5577633689	0	0	0	0.7384858971	0	0.8177798422	14.3731930368	0	0	0	1.9262113943	0	0	0	5.55504855	0.63981246	10.8273627	1.1937348	9.80280674	0	0	0	1.65794793	0.8155835174	0	6.6194990584	0	11.4360081013	0	1.09999626	1.1504739377	2.65790974	0	2.2715254293	0	7.3766658356	3.7038477422	1.1543851629	2.2979604452	"2.08348968105066"	"2.40889370932755"	"4.00902527075812"	"1.75901328273245"	"1.2928870292887"	"1.22457067371202"	"Inf"	"1.74285714285714"	"3.08303249097473"	"UP"
"Got2"	89.342	45.989	73.68	85.308	148.106	112.9	27.263	76.813	92.177	147.338	159.941	170.057	81.868	84.469	64.885	119.668	89.205	156.001	41.661	45.802	63.794	117.206	133.175	145.559	39.657	53.372	62.263	112.272	94.02	47.167	71.584	65.946	27.677	46.997	86.415	66.979	56.5687227263	79.7601617514	38.821144856	158.0851241898	173.1236556927	205.2990794035	149.3319695711	182.3649048145	141.6025684364	154.1620887813	83.3140235727	214.3511811489	145.5165153365	166.4333228279	130.2757201568	35.8159382	56.3440638	110.047743	124.075724	226.809612	101.94919	92.1529996	49.0071595	161.110104	133.050322	47.3038440082	30.1199527117	88.259987445	22.9659621475	54.8928388861	57.5448925879	64.8997793408	41.4170617586	142.8626485273	140.1915210502	131.7484748978	201.7782582762	171.138647385	98.151965169	197.0150678047	132.1327255994	"2.08221264629685"	"1.41666076173605"	"2.17075190010858"	"2.90762412121741"	"1.11287060868403"	"1.62670396247618"	"1.01566433142268"	"-1.40372355514415"	"1.25494641384996"	"UP"
"Grn"	23.731	14.776	8.122	66.187	70.009	69.276	28.423	16.497	23.444	48.177	52.869	48.649	29.061	24.061	21.46	55.005	61.526	44.249	0	27.585	29.955	60.688	67.798	44.825	7.349	19.028	8.818	49.925	40.494	47.657	5.965	2.255	45.751	53.832	68.914	57.769	25.6160253855	18.4061911734	0	54.1775105919	58.9808532875	42.8321820338	56.5108994438	93.2269020128	40.4578766961	98.9398480238	66.8247897406	112.3495846022	65.1409671542	56.4261122978	72.4921346034	0.73093752	31.7431346	39.6683724	57.0631276	101.467458	28.4281395	52.2364597	35.1465487	23.2782659	29.4285758	3.2623340695	16.733307062	84.9502379158	39.0421356508	53.749238076	36.3441426871	40.6998616205	28.7618484435	29.2370071405	58.2974641991	69.9629832216	54.5220697882	205.0713102286	40.7423251645	65.7999542863	104.5572002569	"2.07511516806006"	"-1.42399638224835"	"3.29243367623173"	"2.20003625158601"	"1.10331788019271"	"2.52225593283737"	"9.68466051969824"	"1.21218289023648"	"6.55125878884101"	"UP"
"Gatad1"	39.785	41.002	52.794	58.343	108.762	58.216	23.203	62.378	45.822	93.08	95.076	147.67	62.553	47.098	18.683	49.823	86.05	53.506	44.298	60.896	47.707	81.998	89.59	78.081	31.892	51.172	46.607	67.125	55.621	59.082	16.703	7.327	41.232	56.396	25.159	10.047	29.8853629497	53.5452834135	115.7823618512	29.5146139792	174.8209464348	37.6627807539	106.1177523493	84.2313237484	81.9804343579	81.6828977871	98.9354029925	16.2611240872	68.6431696894	83.6118022563	75.0136001548	18.2734379	61.8991124	60.1423711	77.8399587	32.2308397	74.5013312	117.778433	58.412574	138.444424	91.1871363	20.3895879346	35.1399448303	0	84.9740599458	52.6056372658	47.4492973971	34.0998840604	44.8684835718	86.3820665514	131.169294448	100.4014239739	83.8801073665	25.0806638409	61.1134877467	67.3391345036	70.0877935788	"2.0748985203614"	"1.62960423701215"	"2.31881371640408"	"1.71878340704718"	"1.5325010279221"	"1.7410081107478"	"1.50625636113273"	"-2.34834452879685"	"-1.85249811200763"	"UP"
"Zfp157"	43.275	15.884	24.367	21.204	13.985	13.21	12.181	28.354	12.255	40.226	11.551	25.401	38.985	23.805	39.89	17.785	13.911	13.433	14.766	2.602	22.189	26.869	0	40.005	30.921	22.221	29.422	9.794	19.549	20.564	15.51	33.255	20.334	35.888	61.257	0	15.4763486704	19.5217179112	1.3621454335	32.7490922235	0	22.154576914	5.881224829	0	9.5821286912	1.1504633491	9.5463985344	1.4782840079	18.5616734364	3.1611267394	29.6272202292	46.0490634	6.34862691	28.7915606	31.0189309	5.96867401	36.2703849	24.6398395	23.2660252	12.8643049	15.7505054	23.6519220041	48.5265904799	43.0267438794	62.0080977983	51.4620364557	100.9559519086	53.8998167406	25.3104266303	19.9343230503	35.394888978	24.5324746361	19.5720250522	45.7353281805	1.8519238711	26.1660636928	17.2347033391	"2.07270501835985"	"1.81630318198069"	"1.04243444002134"	"1.81965325748341"	"1.93149306304363"	"-1.45092857940377"	"1.76492574013967"	"1.83579722747967"	"1.21976752090273"	"UP"
"Gm15453"	5.584	3.325	6.092	7.477	5.392	11.213	9.861	56.192	8.525	18.71	20.437	23.248	4.43	6.143	8.584	4.594	5.88	5.531	12.657	7.807	19.97	21.31	22.761	28.919	1.803	0.949	1.71	11.227	9.774	7.018	9.545	9.582	3.389	26.489	14.22	10.047	4.8030047598	16.1751376978	10.8971634683	42.4525269563	36.9160736404	73.1101038163	19.1779070511	58.0623687974	33.5374504191	29.912047077	52.0712647329	28.0873961505	15.0594709012	14.6992393381	7.9846409128	15.3496878	7.93578364	32.6304354	16.0947283	54.9118009	36.2703849	16.262294	7.4253272	12.8643049	5.80281777	12.2337527608	20.9166338276	45.2332435656	9.186384859	20.5848145823	24.2294284581	40.6998616205	28.7618484435	19.2698456153	31.2307843924	32.7099661815	24.6980316135	59.0133266845	259.2693419559	19.2397527153	34.4694066781	"2.07250785924348"	"2.73331550086933"	"3.6599212034384"	"1.79829343446314"	"4.11516904718857"	"3.70519290249064"	"1.48978522786799"	"1.4548802946593"	"8.31578947368421"	"UP"
"Rnh1"	32.107	46.913	50.184	116.441	101.517	105.527	50.466	92.279	39.428	104.306	68.419	180.82	77.438	43.77	58.826	81.271	59.375	104.641	40.079	11.971	106.508	85.704	111.867	117.604	46.035	58.075	47.327	74.53	81.221	93.682	38.178	9.018	116.354	62.377	68.914	76.189	91.7907576313	54.6608101513	57.2101082088	85.3093636932	131.5400325116	75.3255615078	133.9896439302	211.8049791343	155.4434209903	276.1112037873	185.7208442141	23.6525441268	139.0374406464	143.5151539674	162.844650196	56.2821887	47.6147018	26.2323108	83.9852186	29.8433701	85.2844186	24.1470427	78.2134465	58.1956649	96.9899541	48.1194275256	49.363255833	66.1949905838	32.1523470065	32.0208226836	31.2963450917	74.7997456809	83.9845974549	69.7701306761	48.5812201659	109.9418307768	90.8701163137	203.5959770615	77.7808025868	84.6549119473	71.2367738014	"2.06685689375025"	"-1.0117059421318"	"2.22339223669345"	"2.79116245415305"	"1.37646885112771"	"1.90165913031653"	"1.80507098328881"	"-1.17858490292248"	"1.45612441101274"	"UP"
"Pycard"	127.731	99.736	132.566	163.63	142.124	170.041	136.896	75.266	30.37	155.757	155.498	136.907	116.068	130.031	112.097	127.678	173.964	159.501	84.905	178.003	68.232	168.165	184.507	158.573	95.953	85.732	77.828	215.468	133.583	198.299	129.448	71.019	32.76	137.572	350.037	198.425	199.5915311285	58.0073903646	197.5110878638	141.1041134073	230.8315409236	139.5738345585	198.4274116218	372.089828209	163.9608687158	167.9676489706	189.1922618629	180.3506489667	173.0088052376	199.7832099282	206.5500530874	73.824689	96.8165604	135.000429	129.343089	128.923359	141.160417	170.507689	152.466718	174.586995	163.722358	107.6570242946	147.253102146	76.1242391713	117.1264069523	93.7752664304	139.3192136339	63.7997830807	211.6872045439	356.1599051658	301.8975824597	248.0505768766	263.7563376081	208.0219765629	100.0038890401	184.3168310126	112.6000618151	"2.0659793266548"	"-1.05229649255939"	"1.21738653889815"	"1.98062540486426"	"1.05431940865575"	"1.44884895061516"	"2.79397062757854"	"1.00063540411197"	"2.31448000746512"	"UP"
"Arpc4"	151.463	146.279	180.429	364.153	409.86	412.891	207.664	178.887	158.246	362.498	368.753	385.319	214.948	231.139	220.659	336.98	294.148	368.782	180.357	224.845	193.601	300.659	310.902	292.565	156.685	183.503	148.189	276.859	157.321	248.568	153.309	180.365	159.846	301.633	498.803	417.782	86.454085676	426.6889772014	261.5319232404	390.9675577789	511.3088360532	258.4700639972	372.3071022182	425.2455179531	330.0510993629	330.1829811957	459.0949840619	193.655205038	378.5880940523	435.6032646853	379.0603212305	133.761565	166.651456	294.313731	363.155597	353.345501	279.379992	236.049662	284.637543	300.167113	254.080521	101.9479396729	123.8264722591	182.0362241053	165.354927462	161.2477142279	251.3803202525	238.6991884228	262.3080578044	432.574810192	376.8514650014	423.8666451023	494.4266328661	404.2412877888	483.3521303606	447.1318531037	304.4797589899	"2.06137393997328"	"-1.11147570324852"	"2.43460779200201"	"1.55298268087458"	"-1.12080463249063"	"1.36255036051101"	"2.61365314114836"	"1.68075536674069"	"2.6663815936433"	"UP"
"Sla"	4.188	4.617	2.611	6.986	30.245	4.762	2.32	9.279	19.181	77.177	19.104	5.166	6.202	3.072	28.782	5.182	2.151	3.048	8.965	21.339	2.774	30.575	13.075	15.905	3.882	1.165	1.53	1.911	30.487	7.181	7.755	5.636	3.389	0.854	42.661	32.652	38.4240380782	54.6608101513	5.4485817342	26.2801357349	8.9107763959	29.5394358854	58.0451320079	7.36001858	9.0497882083	4.6018533965	52.9391191451	16.2611240872	0.700440507	71.4414643098	0.8404885171	43.8562509	1.58715673	69.7395579	138.707295	7.16240881	13.7239294	4.92796789	3.96017451	39.8180865	2.90140888	4.0779175869	5.0199921186	47.4397432517	20.6693659328	118.9344842532	8.0764761527	2.19999252	80.5331756417	15.9474584403	8.3282091713	13.1748474898	31.6880405607	23.6053306738	148.1539096891	1.9239752715	232.0940049659	"2.05884254768833"	"2.73461208130547"	"4.56160458452722"	"1.77412158393753"	"5.21817585301837"	"2.564495324089"	"5.79347054648687"	"4.5469990252054"	"21.3411764705882"	"UP"
"Mrpl51"	76.778	56.147	31.038	95.481	60.995	77.263	38.864	21.136	37.297	60.338	95.076	76.633	49.617	66.296	56.301	36.277	52.777	132.296	48.517	25.503	44.378	80.145	107.024	94.469	44.232	39.695	50.206	62.586	76.566	47.984	59.057	60.31	53.094	63.232	33.91	80.375	40.0250396648	11.1552673778	21.7943269367	84.5007441322	114.9914477763	87.1413358619	54.7209614524	22.0800557399	63.8808579412	169.1181123197	137.9888515422	66.5227803566	72.3204823514	54.8455489281	64.2973715613	24.120938	23.0137726	108.128305	93.6420556	60.8804749	82.3435766	46.3228982	118.310213	94.3382357	93.2595712	75.0336835993	116.2964840812	52.955992467	75.7876750868	137.2320972152	48.4588569161	74.7997456809	102.3921804587	106.3163896017	83.976109144	52.2450848733	75.9580972264	109.1746543663	83.3365742001	102.3554844454	62.0449320206	"2.0546692763493"	"-1.00822100139627"	"1.3648636614601"	"2.12873495876335"	"1.7899653258048"	"1.677927567894"	"1.07069441387134"	"1.01032179720704"	"1.42955326460481"	"UP"
"Dars2"	12.564	10.897	9.283	21.94	18.282	12.749	9.861	13.404	0	32.274	18.66	20.235	6.379	8.703	12.371	8.127	7.027	10.949	0	13.532	0	18.531	3.39	16.869	2.773	6.386	7.558	7.166	0	31.663	0	0	5.648	1.709	0	28.466	0.5336671955	23.9838248623	0	8.8948151718	2.5459361131	8.8618307656	6.9040465384	0	0	12.6550968403	0	0	14.534140521	7.4286478375	5.0429311028	7.30937515	0	35.1896852	1.46315712	1.1937348	26.4675782	2.95678074	9.90043626	4.28810162	9.9476876	4.8935011043	4.1833267655	0	27.559154577	28.5900202532	0	0	25.3104266303	25.2501425304	43.7230981493	6.8145762878	20.9700268416	16.2286648382	57.4096400045	23.0877032584	10.3408220034	"2.05202312138728"	"1.10682638660978"	"1.85693310085345"	"Inf"	"2.07567368032484"	"1.93829713891761"	"Inf"	"-4.19309537741369"	"-3.7366881217086"	"UP"
"Polr2m"	83.758	142.585	135.177	174.538	231.425	196.461	89.33	88.154	91.111	213.289	170.604	182.973	172.774	129.775	204.249	197.641	193.899	213.571	52.736	157.184	134.8	203.836	123.973	280.997	149.475	149.244	117.237	209.257	104.26	143.624	103.797	19.164	160.976	123.9	184.864	61.956	81.1174137207	73.6247646936	271.0669412752	109.972260306	182.0344320886	107.0804550845	127.3413028192	143.9292522303	202.8217239634	103.5417014202	158.8173574354	66.5227803566	217.6618875611	190.1417733731	120.3999800804	162.999066	173.000083	204.739987	193.429371	189.803834	101.94919	122.706401	148.011522	185.000956	203.513109	142.7271155421	133.8664564963	115.8412335216	41.3387318655	102.9240729114	96.9177138323	108.8996297413	89.7369671436	215.2906889435	171.4223054426	246.687661619	184.5362362064	209.49730973	179.636615498	209.7133045968	133.281705822	"2.04828165230046"	"-1.07371579413356"	"1.35358086064937"	"1.51213649851632"	"1.03134471086465"	"1.17978399527707"	"1.19367611780687"	"-1.15919289749798"	"-1.20455205811138"	"UP"
"Sec11c"	143.785	108.416	112.261	148.921	154.593	185.094	89.91	140.738	110.826	226.854	247.908	217.845	135.206	70.391	119.671	180.798	174.825	183.206	158.735	187.371	121.486	246.457	251.821	254.488	100.112	120.854	87.995	196.835	97.046	107.555	89.48	124.565	113.53	88.012	312.846	197.588	102.9977687375	32.9080387646	25.1996905206	153.2334068234	158.696684385	143.2662640442	225.2764814933	300.1252020938	191.1102333408	162.2153322251	211.7564765805	266.0911214262	162.1519773786	170.858900263	174.611489436	160.806253	70.6284744	122.20418	148.364132	176.672751	205.858942	254.283143	162.367155	281.176949	272.732435	20.3895879346	114.623153375	31.9942454488	153.8719463883	108.642076962	88.8412376796	178.1993941221	125.4016592135	272.4357483544	192.2428283709	236.2386446444	180.3422308381	222.775308234	209.2673974358	266.2781775798	257.3715698632	"2.04693844404743"	"1.46742737381382"	"2.02077302001586"	"1.58642391407062"	"1.39283067290567"	"2.10427756097969"	"1.74040341759887"	"1.83708800148761"	"1.97366949017101"	"UP"
"Dnajb11"	71.194	44.142	86.734	115.338	122.158	141.01	31.324	59.801	67.668	124.886	122.177	116.242	43.238	60.664	30.801	94.698	76.728	100.69	42.716	109.82	46.597	120.912	53.754	110.856	51.581	86.164	63.072	62.586	30.487	67.079	38.178	21.982	56.483	105.956	41.567	29.303	129.1474613185	37.9279090846	48.3561628908	21.832728149	61.5267894006	167.6362986496	79.2686824778	85.8668834328	38.8608552476	88.5856778818	116.2924912368	180.3506489667	71.9702620978	75.7089854079	90.5626377219	46.780001	37.2981831	72.9386202	106.517838	17.906022	98.0280674	67.5131601	108.409777	118.841673	128.490965	26.9142560737	65.259897542	11.0324984306	128.609388026	25.1592178228	78.7456424887	12.0999588601	112.7464458984	131.5665321321	124.9231375695	122.2080680949	131.8781688041	101.7979885308	100.0038890401	85.8092971103	65.4918726884	"2.04305948061069"	"1.0001555362727"	"1.7161137174481"	"2.37903727707792"	"1.17062662358234"	"2.56385586752394"	"1.08876840064959"	"-1.50566555200038"	"-1.51735751918589"	"UP"
