Feature.ID,LNTREGavg,LNTFR_avg,SPTREG_avg,SPTRF_avg,LNTFR_mad,LNFC,SPFC,LNTcon1,LNTcon2,LNTcon3,LNTfh1,LNTfh2,LNTfh3,LNTreg1,LNTreg2,LNTreg3,LNTfr1,LNTfr2,LNTfr3,SpleenTcon1,SpleenTcon2,SpleenTcon3,SpleenTfh1,SpleenTfh2,SpleenTfh3,SpleenTreg1,SpleenTreg2,SpleenTreg3,SpleenTfr1,SpleenTfr2,SpleenTfr3,BloodTcon1,BloodTcon2,BloodTcon3,BloodTfh1,BloodTfh2,BloodTfh3,BloodTreg1,BloodTreg2,BloodTreg3,BloodTfr1,BloodTfr2,BloodTfr3,cat
Rreb1,40.29366667,19.49133333,46.721,20.10266667,13.8534144,-2.067260663,-2.324119519,21.638,31.952,59.176,21.572,18.703,23.809,11.601,77.844,31.436,7.016,35.098,16.36,36.327,33.532,47.212,17.55,25.672,21.334,54.318,44.24,41.605,23.627,10.654,26.027,53.245,35.596,49.306,47.776,36.77,17.137,51.302,26.491,12.426,18.799,12.033,33.49,n
Dedd2,71.67133333,34.68166667,75.78366667,41.63133333,9.4411968,-2.066548128,-1.820351658,75.382,74.617,53.084,33.584,39.343,35.022,92.811,89.701,32.502,47.242,40.874,15.929,30.302,79.606,67.662,41.46,31.121,57.118,57.482,65.58,104.289,50.033,32.446,42.415,41.737,45.347,52.275,73.574,56.086,48.147,44.74,91.31,93.761,10.254,0,61.956,n
Tcf20,81.49733333,39.48333333,96.07,51.82866667,29.3673408,-2.064094555,-1.853607399,88.644,126.701,112.841,52.092,55.687,44.853,82.95,108.26,53.282,71.096,13.773,33.581,109.689,152.301,85.84,74.557,94.798,43.346,114.437,90.563,83.21,56.055,30.025,69.406,106.768,75.334,119.756,102.24,96.58,99.068,84.111,116.11,73.427,41.87,21.877,36.001,n
Adprhl2,67.01566667,32.50133333,57.932,65.98833333,7.78365,-2.061935921,1.139065341,11.168,40.079,50.764,54.788,40.775,32.411,90.49,55.677,54.88,20.581,51.092,25.831,79.564,40.443,39.638,41.695,49.335,48.313,41.134,57.773,74.889,58.835,67.314,71.816,48.531,51.172,44.628,43.237,36.538,41.782,57.267,46.219,21.463,79.467,12.033,26.792,n
H2-Q7,2129.956,1033.295333,2100.270333,1754.125667,187.6986426,-2.061323546,-1.197331738,1816.158,1257.593,1410.364,909.34,631.176,622.101,2435.121,1932.181,2022.566,1177.768,1051.167,870.951,1475.929,1350.484,1302.243,1561.461,1430.294,1148.562,1937.518,2203.172,2160.121,1653.392,1710.93,1898.055,1441.784,1689.751,1362.489,1464.081,1155.474,1428.571,2223.879,2088.287,2451.912,1924.298,2052.094,2097.282,n
Rgs1,321.4133333,155.985,161.7013333,93.47566667,43.5825096,-2.060540009,-1.729876224,10.47,1.847,0,29.662,29.571,44.546,257.55,312.407,394.283,195.983,121.288,150.684,55.642,5.119,7.069,32.391,26.389,29.236,149.77,172.798,162.536,138.979,47.943,93.505,6.101,23.083,5.129,31.293,8.145,20.564,167.03,191.074,153.068,49.56,142.203,198.425,n
Sap25,160.7143333,78.00433333,139.7306667,96.33666667,3.6887088,-2.060325708,-1.450441162,193.342,63.72,231.193,105.287,99.243,66.972,178.661,165.483,137.999,83.258,85.746,65.009,136.092,159.98,134.062,156.77,145.281,76.195,126.566,181.125,111.501,88.02,102.665,98.325,136.857,169.998,135.322,177.008,161.278,149.337,278.581,191.074,116.354,103.393,74.383,90.422,n
Gm26825,17.57466667,8.532666667,24.33766667,10.597,3.239481,-2.059692164,-2.296656287,22.336,7.757,10.733,7.477,4.465,9.216,19.142,15.466,18.116,11.226,5.331,9.041,6.025,11.007,15.653,8.127,4.159,7.902,41.661,12.491,18.861,13.898,12.591,5.302,5.685,2.373,3.329,15.288,6.284,5.223,4.176,3.945,20.899,23.926,43.755,27.629,n
BC029722,47.11033333,22.88166667,44.37133333,31.41866667,3.758391,-2.058868089,-1.412260227,50.255,17.361,51.634,61.53,63.859,39.477,44.085,87.123,10.123,16.839,32.432,19.374,18.075,47.098,1.767,34.511,54.068,58.585,24.786,65.059,43.269,67.173,19.371,7.712,28.564,14.109,19.255,58.286,4.189,7.181,8.948,22.546,24.852,49.56,45.942,0,n
Trim11,99.93466667,48.54366667,119.0373333,59.66733333,3.8681034,-2.058655094,-1.995016815,138.899,143.693,135.177,84.695,74.727,63.593,77.729,114.446,107.629,61.274,40.874,43.483,89.842,116.977,87.607,116.842,61.669,82.516,119.183,110.341,127.588,41.694,90.074,47.234,91.238,109.938,152.597,95.551,87.039,82.094,125.869,93.001,132.734,111.937,59.069,40.187,n
Degs2,14.70366667,7.148666667,8.755,8.491333333,1.9763058,-2.056840437,-1.031051268,10.47,6.464,7.832,4.535,12.721,6.298,19.722,3.609,20.78,20.113,1.333,0,4.43,11.775,8.332,7.42,6.597,2.596,8.438,7.287,10.54,14.361,5.811,5.302,15.669,15.36,8.008,6.689,4.189,10.119,3.579,1.691,5.083,26.489,52.506,25.117,n
Rasgrp1,394.4643333,191.856,371.8493333,271.1126667,7.4915778,-2.056043769,-1.37156754,453.69,416.673,533.745,279.825,261.754,243.004,315.556,416.543,451.294,198.789,183.043,193.736,395.873,367.569,355.983,429.204,333.3,287.62,344.893,385.672,384.983,278.885,292.015,242.438,465.619,530.272,558.564,390.087,370.729,445.072,424.136,336.493,450.732,202.513,241.745,144.005,n
Sepp1,144.872,70.479,138.3493333,171.5366667,2.3113734,-2.055534273,1.239880689,329.449,316.753,326.629,259.601,268.662,356.825,133.995,123.726,176.895,68.29,76.416,66.731,297.879,459.973,310.286,260.302,215.699,224.181,118.129,217.038,79.881,201.057,157.872,155.681,442.186,513.1,376.185,349.478,439.383,358.244,140.782,202.911,184.133,346.066,287.687,165.773,n
Kras,194.926,94.91,217.538,161.1213333,37.539432,-2.053798335,-1.350150198,198.926,122.453,128.505,151.495,134.036,160.978,187.362,144.862,252.554,65.951,127.508,91.271,116.068,158.188,111.592,142.401,182.856,189.301,215.69,180.084,256.84,148.708,237.777,96.879,130.34,118.826,127.854,88.624,146.383,129.425,154.502,199.529,121.438,209.349,272.373,158.238,n
Osbpl11,35.19166667,17.143,20.626,23.192,9.125403,-2.052830115,1.124406089,78.872,52.638,60.336,35.668,34.373,17.818,46.405,30.931,28.239,25.726,9.774,15.929,27.112,28.924,14.643,21.083,27.249,34.429,34.278,2.082,25.518,43.547,0.484,25.545,26.761,33.698,40.939,29.382,35.607,18.769,16.106,38.328,72.298,23.926,50.318,15.07,n
Mier3,36.52433333,17.79433333,39.514,35.13266667,12.794838,-2.052582283,-1.124708249,2.792,26.227,55.695,36.403,26.959,29.646,7.541,55.677,46.355,5.145,28.434,19.804,34.555,55.033,34.084,47.585,43.168,46.62,42.716,44.761,31.065,44.01,37.289,24.099,38.27,27.571,57.044,24.843,70.283,52.064,87.691,28.746,23.158,74.34,31.722,16.745,n
Dhx8,72.34866667,35.29633333,61.98266667,49.974,4.4300088,-2.04975021,-1.240298289,63.517,71.477,73.68,75.503,60.826,23.962,83.53,70.111,63.405,27.129,40.874,37.886,68.932,65.016,28.529,52.06,79.023,53.506,93.87,33.831,58.247,41.231,51.817,56.874,61.704,41.119,54.885,46.103,36.77,46.188,62.636,18.036,60.436,55.541,22.971,64.467,n
1810043G02Rik,10.19233333,4.975666667,7.78,2.996333333,0.822843,-2.04843572,-2.596506842,0,10.343,0,11.521,7.077,10.292,9.281,0.516,20.78,7.484,3.999,3.444,0,7.167,8.836,4.358,12.047,12.643,17.93,2.082,3.328,4.169,0,4.82,22.324,5.652,16.555,5.016,1.629,1.306,26.248,0,14.121,11.108,0,0,n
Herc3,75.52866667,36.875,37.87266667,38.25766667,5.604228,-2.048235028,1.010165643,157.745,82.928,129.955,60.427,56.024,57.141,69.028,84.03,73.528,42.097,30.211,38.317,66.983,105.459,105.785,56.654,59.088,47.749,54.845,51.007,7.766,39.378,43.584,31.811,109.125,93.801,89.615,57.569,96.115,49.942,84.708,51.855,57.047,0.854,18.596,13.396,n
Tef,30.06733333,14.69733333,20.23066667,27.32633333,2.2579998,-2.04576794,1.350738153,7.678,24.195,50.764,13.36,18.619,16.129,23.783,53.099,13.32,21.516,19.993,2.583,35.441,21.757,7.827,25.324,41.447,15.239,30.587,14.573,15.532,12.971,17.918,51.09,15.253,24.723,13.856,26.993,11.403,34.927,20.282,24.8,31.63,79.467,0,55.258,n
Itpr2,271.6883333,132.8253333,187.959,201.5003333,2.7027798,-2.045455686,1.07204408,316.187,250.447,270.064,226.017,194.188,192.314,318.457,221.675,274.933,149.677,151.5,97.299,188.899,189.416,129.517,244.637,262.883,259.287,158.735,148.856,256.286,137.126,172.401,294.974,259.571,181.518,223.317,236.967,277.64,246.609,280.371,321.839,183.569,318.723,138.921,266.242,n
Eif5a2,11.031,5.393666667,11.912,12.15666667,1.7301942,-2.045176441,1.020539512,0,0.369,0.29,0.981,10.784,15.514,0.58,31.447,1.066,7.016,3.999,5.166,8.683,0,4.797,6.714,6.597,15.578,15.821,17.696,2.219,17.604,14.528,4.338,5.685,6.99,1.799,5.733,14.662,0.163,11.334,3.945,4.519,23.926,0,0,n
Stat2,123.1806667,60.26033333,91.034,88.75333333,12.0416772,-2.044141808,-1.025696687,44.671,53.931,40.031,80.896,48.189,21.044,105.572,152.079,111.891,81.387,53.758,45.636,55.288,54.521,29.539,49.705,79.453,52.038,104.945,49.445,118.712,56.055,114.772,95.433,57.128,42.327,50.476,42.998,38.399,78.014,39.371,121.183,88.113,57.25,31.722,46.048,n
Gbe1,28.18833333,13.796,11.645,15.95233333,4.640538,-2.043225089,1.369886933,23.731,16.253,15.664,20.714,19.714,18.433,3.48,28.869,52.216,9.355,19.548,12.485,6.025,7.167,28.529,16.843,11.76,29.01,21.094,8.848,4.993,20.384,0,27.473,14.421,10.657,18.085,9.316,11.171,17.627,0,20.291,25.982,27.343,20.783,10.047,n
Ppm1l,50.71733333,24.84166667,27.161,33.132,5.5256502,-2.041623616,1.219837267,14.658,0.185,0,0,2.864,3.379,80.629,59.801,11.722,36.016,6.22,32.289,0.354,4.607,3.03,1.885,0.143,0,11.075,34.351,36.057,14.824,47.459,37.113,0.139,2.028,6.298,4.778,3.956,16.321,92.463,61.437,34.454,10.254,0,19.256,n
Zfp687,56.264,27.55866667,44.895,41.05666667,23.8609644,-2.041608205,-1.093488674,46.765,58.549,44.382,20.346,30.245,22.887,81.209,25.776,61.807,30.403,5.776,46.497,61.49,51.449,81.043,39.222,67.119,53.844,58.01,65.58,11.095,59.298,52.786,11.086,51.997,48.238,50.296,28.188,45.148,36.559,1.193,28.746,47.445,114.501,12.033,22.605,n
Smg9,83.73066667,41.04466667,68.447,51.17933333,0.9622074,-2.039988955,-1.337395303,83.06,78.311,86.444,55.034,51.896,40.859,107.892,48.459,94.841,51.451,20.881,50.802,124.574,76.022,92.404,60.659,51.487,58.811,80.159,70.264,54.918,34.282,43.584,75.672,65.447,66.964,71.17,46.82,69.119,78.014,78.743,51.855,39.538,49.56,61.257,56.932,n
Jtb,105.571,51.76266667,64.468,62.63433333,26.5474356,-2.039520117,-1.029275743,50.953,74.248,82.092,76.973,76.496,121.348,116.013,84.546,116.154,32.742,50.648,71.898,60.604,74.998,88.112,73.497,86.193,66.487,79.631,66.621,47.152,76.439,26.635,84.829,55.325,77.707,72.16,111.795,96.813,71.649,43.547,64.819,80.205,73.486,108.293,200.937,n
Pxn,73.19433333,35.90966667,80.69,52.67633333,7.012698,-2.038290525,-1.531807453,53.745,74.617,76.291,82.121,84.584,72.041,67.868,83.515,68.2,41.161,36.431,30.137,71.413,38.395,43.93,75.382,57.51,67.954,87.542,87.96,66.568,52.349,26.635,79.045,51.165,63.382,45.527,127.322,55.854,46.188,43.547,57.491,97.15,26.489,26.253,130.609,n
Zbtb2,60.872,29.86533333,38.864,42.35933333,5.3477382,-2.038215992,1.08993756,0.698,18.654,38.29,36.403,34.71,26.113,65.548,68.049,49.019,36.484,32.877,20.235,35.795,20.989,48.727,38.162,42.165,46.733,86.487,14.573,15.532,66.247,21.308,39.523,29.951,43.837,37.609,13.855,13.963,38.517,11.931,12.964,72.298,17.09,55.787,0,n
Fbxl3,115.442,56.65066667,108.3483333,53.68233333,7.2439836,-2.03778714,-2.018323843,45.369,55.778,60.917,67.045,64.28,73.731,153.138,86.092,107.096,77.645,19.548,72.759,72.122,98.036,85.84,46.76,73.86,48.539,49.572,104.616,170.857,61.614,30.509,68.924,111.621,117.186,78.278,107.495,112.871,106.412,112.148,20.855,61.001,46.997,54.693,29.303,n
Whsc1l1,445.822,218.862,367.9706667,275.1626667,60.0616086,-2.037000484,-1.337284128,337.825,362.742,351.866,192.188,193.599,130.718,506.978,418.089,412.399,214.225,173.714,268.647,354.23,195.559,277.213,241.692,230.471,214.925,303.232,342.473,458.207,267.767,217.922,339.799,410.017,331.97,359.989,330.845,367.936,295.246,431.294,466.131,524.724,408.443,433.171,190.89,n
Tanc1,27.018,13.27133333,16.50033333,3.268,0.4344018,-2.035816547,-5.049061606,117.262,49.314,76.581,30.765,26.622,21.044,25.523,12.373,43.158,14.5,11.107,14.207,79.742,47.354,36.608,41.46,59.518,29.575,5.801,18.737,24.963,7.876,0,1.928,32.724,51.388,44.268,59.242,55.388,54.512,17.896,14.091,19.769,36.743,0,2.512,n
Cnot8,89.969,44.211,71.72233333,42.47466667,6.4003842,-2.034991292,-1.688590846,56.537,37.124,70.199,49.273,88.206,62.057,74.249,107.744,87.914,54.258,28.434,49.941,51.743,32.508,58.068,61.601,34.707,93.127,42.189,94.206,78.772,36.598,45.037,45.789,62.536,72.616,66.761,47.059,70.283,34.927,35.792,85.11,70.603,23.071,25.159,119.725,n
Pisd-ps2,96.928,47.71133333,89.92833333,66.07566667,0.6760656,-2.031550855,-1.360990178,88.644,38.601,105.009,80.405,28.307,80.182,158.358,23.199,109.227,53.79,35.098,54.246,24.277,122.096,38.123,59.363,87.341,92.449,65.393,97.329,107.063,98.212,51.817,48.198,110.789,39.781,85.926,101.523,87.271,106.086,47.723,181.492,111.836,240.964,96.26,240.287,n
Nprl2,62.51533333,30.78866667,30.28566667,39.85966667,18.243393,-2.030465755,1.316123139,87.946,36.57,25.237,34.442,24.095,33.64,82.37,57.223,47.953,24.79,55.091,12.485,37.39,25.597,55.544,31.919,29.974,35.106,0.527,60.375,29.955,63.931,46.49,9.158,53.661,46.728,34.82,40.131,38.399,76.056,43.547,38.891,23.158,41.015,72.195,50.234,n
Gm12669,2.439333333,1.203666667,24.138,0.945333333,0.5544924,-2.026585433,-25.5338505,0,0.923,0.29,0.49,1.601,1.382,5.221,1.031,1.066,1.403,1.777,0.431,0.177,2.048,0,0.236,0.143,1.129,0,71.305,1.109,1.39,0,1.446,0.416,1.122,1.35,0.956,1.629,0,1.193,0,1.13,9.399,9.845,0.837,n
Prg4,87.71966667,43.28566667,69.525,69.62966667,2.3558514,-2.026529182,1.001505454,0,4.248,31.619,3.309,6.908,5.069,88.17,72.689,102.3,34.145,59.978,35.734,12.227,25.597,13.128,15.312,0.861,14.562,114.437,53.088,41.05,51.422,72.156,85.311,5.962,20.84,14.666,20.782,26.065,35.58,196.26,90.746,86.418,37.597,227.524,253.683,n
Cbx7,258.093,127.3616667,280.8926667,189.9386667,47.3957568,-2.026457463,-1.478859842,264.536,164.564,130.245,127.472,109.099,104.452,288.873,285.6,199.806,163.709,86.635,131.741,225.226,144.366,194.402,144.403,142.269,113.897,339.619,245.664,257.395,128.788,206.784,234.244,213.952,229.799,216.299,185.13,196.652,251.342,294.091,289.711,426.444,198.24,357.694,339.082,n
Gimap8,470.621,232.241,380.1176667,414.0553333,31.2042822,-2.026433748,1.089282003,337.127,346.674,375.072,271.368,253.835,205.524,444.911,447.99,518.962,255.386,210.145,231.192,327.472,346.324,299.43,396.932,329.858,263.012,324.326,370.578,445.449,349.302,456.668,436.196,283.698,428.446,319.86,272.082,241.335,283.005,412.802,333.111,445.648,351.193,521.775,255.358,n
Eid2,6.319,3.118333333,12.75666667,3.621666667,1.00E-50,-2.026402993,-3.522319375,0,0,0,4.78,2.696,3.072,0,6.702,12.255,9.355,0,0,4.253,11.007,4.544,19.081,16.35,4.628,11.075,16.655,10.54,6.022,4.843,0,0.416,11.477,4.319,13.855,11.403,5.549,4.772,0,10.732,0,0,25.954,n
Skil,179.0683333,88.37933333,118.5086667,78.83,5.0097054,-2.02613356,-1.503344751,93.53,132.981,28.718,29.294,63.606,43.317,162.419,200.023,174.763,98.225,65.309,101.604,58.123,127.472,87.607,64.428,62.099,23.141,58.537,173.839,123.15,60.688,76.031,99.771,67.805,71.278,69.73,22.932,39.563,54.675,90.673,95.819,164.929,146.117,167.362,112.19,n
Rpl12,1241.463667,613.1093333,1331.318,962.7026667,101.4009444,-2.02486506,-1.382896346,2066.734,2626.187,2056.66,876.492,1037.834,841.757,1222.781,1142.399,1359.211,487.852,641.541,709.935,2005.768,2390.736,2739.053,1025.662,1104.882,895.145,830.591,1057.606,2105.757,850.091,1264.432,773.585,1602.352,2526.277,1765.126,1535.744,1277.189,1385.974,1860.59,1467.156,1424.493,1456.895,85.322,895.008,n
Rpl9-ps6,66.40066667,32.84033333,62.101,57.98633333,2.1927654,-2.02192426,-1.070959249,83.758,25.488,30.168,19.734,8.677,37.172,74.249,87.123,37.83,40.226,19.548,38.747,22.15,30.46,18.935,11.778,18.788,24.382,80.686,55.691,49.926,65.784,44.553,63.622,48.947,17.82,15.746,23.171,25.134,21.217,144.361,68.2,76.252,49.56,66.726,105.492,n
Cd99l2,35.28233333,17.45666667,29.36666667,28.28933333,7.8177498,-2.021138056,-1.03808267,13.262,4.248,25.527,23.043,18.45,0.154,28.423,26.807,50.617,12.161,33.321,6.888,4.43,7.423,5.807,26.501,22.516,30.365,23.731,24.983,39.386,38.451,30.993,15.424,23.988,16.957,15.566,8.6,49.337,10.282,9.545,35.509,20.899,0,15.314,0,n
Mboat1,8.665666667,4.294666667,3.919666667,0.804,1.00E-50,-2.017773983,-4.875207297,27.919,24.565,17.115,57.117,34.288,37.48,5.801,1.547,18.649,0,12.884,0,80.096,16.382,37.113,44.758,25.528,28.22,0,6.766,4.993,0,0.484,1.928,26.207,30.073,51.196,33.921,40.261,39.17,11.931,0,6.213,15.381,24.065,0,n
Scnm1,64.88933333,32.212,48.974,35.53933333,8.7858876,-2.014445962,-1.378022473,79.57,48.206,25.237,46.331,33.53,36.712,66.708,92.794,35.166,22.919,44.872,28.845,37.39,66.296,39.89,49.116,41.161,54.296,43.243,59.855,43.824,60.688,30.025,15.905,46.035,38.4,54.525,25.56,27.927,39.497,42.354,68.764,63.261,111.937,88.603,77.026,n
Rabl6,81.22366667,40.32133333,75.78633333,37.43766667,4.6316424,-2.014409246,-2.024333781,72.59,101.767,100.657,40.325,80.456,47.003,24.943,87.123,131.605,36.484,44.872,39.608,59.54,61.944,59.836,95.994,81.604,31.607,73.303,61.416,92.64,42.157,56.66,13.496,99.28,44.959,62.263,80.502,96.813,49.779,42.95,85.11,83.594,57.25,115.95,28.466,n
Grap2,52.882,26.253,54.48433333,23.148,5.2306128,-2.014322173,-2.353738264,76.08,73.509,65.848,36.526,32.351,29.799,71.928,51.552,35.166,18.242,21.77,38.747,97.994,61.176,40.143,35.217,37.002,43.572,33.751,85.878,43.824,24.553,14.044,30.847,47.283,56.479,63.072,36.071,67.024,48.473,51.302,64.255,45.186,77.758,41.567,56.095,n
Gin1,18.249,9.061666667,11.106,6.598,4.59606,-2.013867942,-1.683237345,12.564,43.588,34.809,15.934,18.703,40.091,5.801,18.043,30.903,1.871,11.107,14.207,34.023,26.621,13.886,25.206,13.911,27.994,14.239,13.532,5.547,11.118,0,8.676,19.412,29.642,20.964,18.394,11.869,54.022,25.054,19.727,11.861,4.272,12.033,0,n
Ttll1,5.209333333,2.587666667,7.91,5.161,0.6582744,-2.01313925,-1.532648711,0,9.05,10.733,4.167,5.645,7.68,8.701,0,6.927,0,0.444,7.319,5.139,9.983,12.119,0.353,2.582,11.401,0,18.737,4.993,0,12.591,2.892,0.416,2.675,0.18,5.494,6.284,2.122,0,10.146,2.259,0,0,0,n
Zbtb10,8.702333333,4.326,16.327,5.214666667,2.7739446,-2.011635075,-3.130976732,0,0.185,6.672,6.496,1.853,0,13.922,2.062,10.123,1.871,11.107,0,11.873,6.655,0,0.118,1.864,0.452,23.731,12.491,12.759,6.486,0,9.158,13.727,10.312,13.766,0.239,2.095,0.816,25.651,0,14.121,6.836,0,0,n
Dennd1c,275.4356667,136.962,281.0686667,195.642,33.9100272,-2.011037125,-1.436647891,315.489,275.566,175.498,286.076,218.704,264.969,301.055,257.246,268.006,163.709,140.837,106.34,220.264,266.718,182.284,280.914,244.382,257.82,239.421,341.952,261.833,198.277,240.198,148.451,264.563,209.045,224.127,299.075,267.167,326.745,267.247,312.82,224.801,459.712,208.929,241.962,n
Srsf5,721.3726667,358.9743333,625.109,449.8413333,27.1034106,-2.009538287,-1.389621081,769.18,733.242,799.168,540.775,484.081,407.668,693.76,705.236,765.122,470.546,312.329,294.048,763.393,745.633,705.15,595.397,603.497,517.784,588.533,643.307,643.487,513.297,404.851,431.376,674.857,830.615,819.761,601.494,629.518,568.458,707.489,630.714,658.588,501.582,484.583,393.502,n
Nr2c1,9.035666667,4.498333333,6.316666667,4.238,2.7739446,-2.008669878,-1.490482932,11.168,4.248,18.565,1.348,2.864,1.997,15.662,8.248,3.197,1.871,0,11.624,25.163,1.024,4.544,5.654,4.589,0.113,3.164,13.012,2.774,7.412,0,5.302,11.647,13.289,12.147,6.45,0.931,6.202,10.738,31,11.861,0.854,0,0,n
Acad11,8.549666667,4.259333333,2.812666667,3.034,2.498181,-2.007278135,1.078691633,1.396,0,14.794,4.29,4.718,0,12.761,12.888,0,7.016,5.331,0.431,0.886,17.406,14.896,4.358,9.035,4.515,8.438,0,0,1.39,0,7.712,6.933,4.056,12.596,9.316,8.145,4.407,19.089,11.836,14.685,0,0,0,n
Kat2a,70.817,35.28266667,74.15866667,47.86966667,15.0572856,-2.00713287,-1.549178673,94.228,98.627,72.23,85.063,54.255,20.122,80.049,55.677,76.725,23.855,47.982,34.011,69.995,61.944,68.924,76.913,64.394,41.314,69.084,54.65,98.742,84.777,6.296,52.536,53.384,52.553,76.479,50.403,52.13,68.058,60.846,37.2,84.724,1.709,45.942,12.559,n
Ubl7,6.182333333,3.081,11.90466667,4.392666667,2.7976662,-2.006599589,-2.710122933,8.376,14.037,4.641,3.432,6.487,1.843,8.701,8.248,1.598,0.468,5.331,3.444,5.848,5.375,4.544,6.949,3.299,4.402,8.965,23.421,3.328,7.876,0,5.302,3.051,8.025,5.219,4.778,4.422,3.427,2.983,2.255,2.259,1.709,3.282,0.837,n
Mbtps1,153.0106667,76.32833333,115.921,135.1026667,37.3259376,-2.004637859,1.165471888,121.449,43.588,139.238,136.542,106.909,71.887,125.875,202.085,131.072,78.58,46.649,103.756,125.46,70.391,109.32,163.248,106.559,78.565,103.362,96.288,148.113,77.828,147.218,180.262,90.683,111.577,103.471,91.729,109.846,97.11,173.591,85.673,109.012,109.374,38.285,121.4,n
Parp3,113.2196667,56.49266667,99.051,75.201,0.4862928,-2.004148031,-1.317150038,27.221,120.606,90.795,133.233,149.032,132.101,120.654,78.875,140.13,60.806,47.538,61.134,122.093,49.146,75.236,102.472,121.617,130.49,103.89,97.849,95.414,66.71,67.798,91.095,139.353,90.349,88.085,101.284,118.456,146.072,44.144,38.891,105.058,158.08,36.098,65.305,n
Atp11b,210.3963333,105.0106667,223.8436667,99.43866667,38.8915632,-2.003571065,-2.251072688,193.342,157.73,134.887,87.882,113.901,94.621,222.746,181.464,226.979,102.435,136.394,76.203,202.012,109.042,184.808,125.44,140.835,141.44,227.819,169.675,274.037,126.935,58.597,112.784,163.618,233.811,191.286,145.954,125.205,162.72,209.98,176.983,297.099,79.467,121.419,375.92,n
Kmt2d,282.5426667,141.0323333,289.0473333,161.2746667,25.6252584,-2.003389294,-1.792267436,339.919,264.854,299.942,232.636,134.879,155.449,236.087,305.705,305.836,167.451,150.167,105.479,362.913,247.776,286.302,214.013,193.039,188.059,339.092,236.816,291.234,110.257,210.174,163.393,269.139,301.724,280.721,221.678,185.248,178.388,326.901,191.074,306.701,505.854,169.549,253.683,n
Satb1,803.6413333,401.145,623.4886667,156.8416667,50.6737854,-2.00336869,-3.975274427,973.689,1140.68,1159.156,665.55,788.043,529.324,936.808,736.167,737.949,397.111,443.392,362.932,1264.703,1215.589,1075.777,271.374,320.68,256.578,637.05,662.044,571.372,211.712,99.276,159.537,1039.671,1305.185,1284.84,554.674,778.461,703.759,755.212,869.133,971.502,274.289,508.648,329.035,n
Esco1,75.35133333,37.62966667,83.028,83.685,13.128423,-2.002444879,1.007912993,33.503,90.686,65.268,47.679,70.851,94.928,121.234,36.087,68.733,35.548,50.648,26.693,84.172,30.46,45.697,69.728,81.461,56.666,129.73,66.1,53.254,47.253,85.716,118.086,97.062,51.258,44.358,91.968,43.752,57.613,88.884,96.382,52.529,51.269,202.365,6.698,n
Pdcd11,47.378,23.66733333,35.61033333,18.03966667,13.1714184,-2.001830935,-1.974001736,36.993,77.572,58.016,53.195,76.664,41.934,25.523,34.025,82.586,8.887,17.771,44.344,75.666,27.644,65.39,44.522,58.944,48.313,21.622,28.626,56.583,22.7,18.887,12.532,80.423,19.847,45.707,26.993,86.806,37.049,12.527,22.546,60.436,2.563,121.419,0,n
