"","Feature.ID","rfTestPred","X1","X2"
"7319","Eno1","2",0.235,0.765
"25925","Micu1","2",0.235,0.765
"30934","Polr2b","2",0.235,0.765
"31454","Psmb1","2",0.235,0.765
"31482","Psmd3","2",0.235,0.765
"31509","Ptbp1","2",0.235,0.765
"32981","Rraga","2",0.235,0.765
"38617","Zfp597","2",0.235,0.765
"2507","Agpat5","2",0.236,0.764
"5042","Cep70","2",0.236,0.764
"7942","Fbxo34","2",0.236,0.764
"22917","H2-Aa","2",0.236,0.764
"25749","Med17","2",0.236,0.764
"35695","Tial1","2",0.236,0.764
"36207","Tomm5","2",0.236,0.764
"3122","Arhgef12","2",0.237,0.763
"4841","Cdc34","2",0.237,0.763
"23650","Ifrd1","2",0.237,0.763
"23651","Ifrd2","2",0.237,0.763
"30983","Pou2af1","2",0.237,0.763
"31786","Rad23a","2",0.237,0.763
"31964","Rbmx","2",0.237,0.763
"33320","Sde2","2",0.237,0.763
"38151","Wrap53","2",0.237,0.763
"4076","Btf3","2",0.238,0.762
"6148","D19Bwg1357e","2",0.238,0.762
"23145","Hiatl1","2",0.238,0.762
"23991","Il15ra","2",0.238,0.762
"24873","l7Rn6","2",0.238,0.762
"25076","Lime1","2",0.238,0.762
"28132","Nfs1","2",0.238,0.762
"30096","Paip1","2",0.238,0.762
"31631","Pvrl1","2",0.238,0.762
"31845","Rap2c","2",0.238,0.762
"31900","Raver1","2",0.238,0.762
"36747","Tsn","2",0.238,0.762
"37077","Ubxn6","2",0.238,0.762
"38245","Ydjc","2",0.238,0.762
"5014","Cenpo","2",0.239,0.761
"5548","Commd1","2",0.239,0.761
"6710","Dnajc2","2",0.239,0.761
"13180","Gm15453","2",0.239,0.761
"23092","Heg1","2",0.239,0.761
"24289","Ivns1abp","2",0.239,0.761
"25152","Lonp1","2",0.239,0.761
"27247","Mrpl34","2",0.239,0.761
"27396","Mt2","2",0.239,0.761
"27855","Naa60","2",0.239,0.761
"32398","Rogdi","2",0.239,0.761
"33978","Slc35b1","2",0.239,0.761
"34691","Spin1","2",0.239,0.761
"5258","Clasp2","2",0.24,0.76
"5419","Cndp2","2",0.24,0.76
"7851","Fam98b","2",0.24,0.76
"7863","Fancl","2",0.24,0.76
"34109","Slc7a1","2",0.24,0.76
"34841","Srsf1","2",0.24,0.76
"36206","Tomm40l","2",0.24,0.76
"37014","Ube2f","2",0.24,0.76
"37159","Unc119b","2",0.24,0.76
"37925","Vps25","2",0.24,0.76
"37928","Vps28","2",0.24,0.76
"2077","Abt1","2",0.241,0.759
"3207","Arpc3","2",0.241,0.759
"4920","Cdk5r1","2",0.241,0.759
"7275","Emc2","2",0.241,0.759
"24006","Il18rap","2",0.241,0.759
"30427","Pes1","2",0.241,0.759
"30860","Pms1","2",0.241,0.759
"33400","Sema4f","2",0.241,0.759
"37992","Wars","2",0.241,0.759
"4846","Cdc42","2",0.242,0.758
"13728","Gm16039","2",0.242,0.758
"27184","Mre11a","2",0.242,0.758
"30664","Pitpnb","2",0.242,0.758
"37292","Utp3","2",0.242,0.758
"2349","Adam8","2",0.243,0.757
"3285","Asns","2",0.243,0.757
"6513","Dgat1","2",0.243,0.757
"8504","Gbp5","2",0.243,0.757
"25663","Mboat7","2",0.243,0.757
"27618","Myo1g","2",0.243,0.757
"28170","Nip7","2",0.243,0.757
"28446","Nsdhl","2",0.243,0.757
"2477","Afg3l2","2",0.244,0.756
"2801","Anapc13","2",0.244,0.756
"3410","Atp5h","2",0.244,0.756
"5238","Cisd3","2",0.244,0.756
"6911","Dusp4","2",0.244,0.756
"8485","Gatad2a","2",0.244,0.756
"26663","Mmgt1","2",0.244,0.756
"28133","Nfu1","2",0.244,0.756
"28300","Nop2","2",0.244,0.756
"31524","Pten","2",0.244,0.756
"35309","Tars","2",0.244,0.756
"4292","Cactin","2",0.245,0.755
"24224","Isy1","2",0.245,0.755
"25573","Mapk3","2",0.245,0.755
"27886","Nampt","2",0.245,0.755
"28111","Nfatc2ip","2",0.245,0.755
"31777","Rac1","2",0.245,0.755
"33019","Rsph3b","2",0.245,0.755
"34858","Ssb","2",0.245,0.755
"37231","Usp14","2",0.245,0.755
"19","0610031J06Rik","2",0.246,0.754
"543","2210016L21Rik","2",0.246,0.754
"2493","Agfg2","2",0.246,0.754
"4107","Bzw2","2",0.246,0.754
"6624","Dlst","2",0.246,0.754
"8026","Fermt3","2",0.246,0.754
"23017","Haus6","2",0.246,0.754
"27292","Mrps31","2",0.246,0.754
"30421","Peo1","2",0.246,0.754
"2430","Adora2a","2",0.247,0.753
"3102","Arhgap31","2",0.247,0.753
"5563","Copb2","2",0.247,0.753
"8379","Gaa","2",0.247,0.753
"23568","Icam1","2",0.247,0.753
"30515","Phf10","2",0.247,0.753
"31624","Pus10","2",0.247,0.753
"34264","Smim8","2",0.247,0.753
"34326","Snf8","2",0.247,0.753
"35529","Tecr","2",0.247,0.753
"35543","Ten1","2",0.247,0.753
"36212","Tonsl","2",0.247,0.753
"36983","Uba3","2",0.247,0.753
"2948","Ap1s3","2",0.248,0.752
"3319","Atad1","2",0.248,0.752
"5918","Cul2","2",0.248,0.752
"28543","Nup205","2",0.248,0.752
"30609","Pigyl","2",0.248,0.752
"30943","Polr2k","2",0.248,0.752
"31043","Ppip5k1","2",0.248,0.752
"32069","Rexo2","2",0.248,0.752
"32071","Rfc1","2",0.248,0.752
"33435","Sepw1","2",0.248,0.752
"34007","Slc37a3","2",0.248,0.752
"35677","Thoc7","2",0.248,0.752
"7199","Eif3i","2",0.249,0.751
"7440","Ermp1","2",0.249,0.751
"7600","Faf1","2",0.249,0.751
"24933","Lbr","2",0.249,0.751
"35827","Tmed9","2",0.249,0.751
"36771","Tspo","2",0.249,0.751
"1631","9130206I24Rik","2",0.25,0.75
"2221","Acly","2",0.25,0.75
"2679","Aldh16a1","2",0.25,0.75
"3331","Atf5","2",0.25,0.75
"4503","Ccdc12","2",0.25,0.75
"4719","Cct4","2",0.25,0.75
"7798","Fam49b","2",0.25,0.75
"20638","Gm4841","2",0.25,0.75
"23200","Hist1h2bj","2",0.25,0.75
"24604","Klf16","2",0.25,0.75
"3106","Arhgap39","2",0.251,0.749
"4674","Ccnc","2",0.251,0.749
"6506","Desi2","2",0.251,0.749
"14719","Gm20388","2",0.251,0.749
"22973","H3f3a","2",0.251,0.749
"24134","Ints8","2",0.251,0.749
"25170","Lpcat1","2",0.251,0.749
"25208","Lrmp","2",0.251,0.749
"28016","Ndufb11","2",0.251,0.749
"28554","Nup85","2",0.251,0.749
"34770","Spryd3","2",0.251,0.749
"34840","Srrt","2",0.251,0.749
"37201","Uqcrc2","2",0.251,0.749
"3904","Bet1","2",0.252,0.748
"4730","Cd151","2",0.252,0.748
"6241","Dad1","2",0.252,0.748
"7248","Ell2","2",0.252,0.748
"23261","Hmg20b","2",0.252,0.748
"24039","Il2rb","2",0.252,0.748
"24358","Katnb1","2",0.252,0.748
"30318","Pdcl3","2",0.252,0.748
"31362","Prrc2a","2",0.252,0.748
"34110","Slc7a10","2",0.252,0.748
"35049","Stx7","2",0.252,0.748
"36682","Trp53i13","2",0.252,0.748
"38051","Wdr5","2",0.252,0.748
"2991","Api5","2",0.253,0.747
"4619","Ccdc86","2",0.253,0.747
"25768","Med9","2",0.253,0.747
"27408","Mtch2","2",0.253,0.747
"27545","Mxi1","2",0.253,0.747
"30957","Pom121","2",0.253,0.747
"33114","Sac3d1","2",0.253,0.747
"33115","Sacm1l","2",0.253,0.747
"34861","Ssbp3","2",0.253,0.747
"36869","Tuba1a","2",0.253,0.747
"37079","Ubxn8","2",0.253,0.747
"7258","Elof1","2",0.254,0.746
"7612","Fam103a1","2",0.254,0.746
"22774","Grpel1","2",0.254,0.746
"25587","Mapre1","2",0.254,0.746
"27994","Ndufa10","2",0.254,0.746
"30176","Parvg","2",0.254,0.746
"31671","Qdpr","2",0.254,0.746
"32222","Rin3","2",0.254,0.746
"33105","S1pr2","2",0.254,0.746
"34909","St6gal1","2",0.254,0.746
"34948","Stard10","2",0.254,0.746
"35037","Stx12","2",0.254,0.746
"35154","Syce2","2",0.254,0.746
"35296","Tango6","2",0.254,0.746
"37285","Utp11l","2",0.254,0.746
"3121","Arhgef11","2",0.255,0.745
"4840","Cdc27","2",0.255,0.745
"34869","Ssna1","2",0.255,0.745
"35187","Synj2","2",0.255,0.745
"37000","Ube2a","2",0.255,0.745
"37293","Utp6","2",0.255,0.745
"38126","Wiz","2",0.255,0.745
"486","1810030O07Rik","2",0.256,0.744
"5602","Cox17","2",0.256,0.744
"7197","Eif3g","2",0.256,0.744
"8138","Flot2","2",0.256,0.744
"27997","Ndufa13","2",0.256,0.744
"28049","Nedd1","2",0.256,0.744
"30908","Polb","2",0.256,0.744
"31722","Rab2a","2",0.256,0.744
"33194","Scamp4","2",0.256,0.744
"37001","Ube2b","2",0.256,0.744
"37242","Usp20","2",0.256,0.744
"3930","Bid","2",0.257,0.743
"7006","E2f4","2",0.257,0.743
"27222","Mrp63","2",0.257,0.743
"32276","Rnaseh2c","2",0.257,0.743
"33160","Sars2","2",0.257,0.743
"35259","Tada3","2",0.257,0.743
"36111","Tmx1","2",0.257,0.743
"661","2610002M06Rik","2",0.258,0.742
"3261","Asb8","2",0.258,0.742
"5257","Clasp1","2",0.258,0.742
"5661","Cpped1","2",0.258,0.742
"5871","Ctnnbl1","2",0.258,0.742
"6129","D10Wsu102e","2",0.258,0.742
"8147","Flywch1","2",0.258,0.742
"28042","Neb","2",0.258,0.742
"30746","Plcb3","2",0.258,0.742
"30822","Plp2","2",0.258,0.742
"33089","S100a13","2",0.258,0.742
"34475","Snrpc","2",0.258,0.742
"34504","Snx20","2",0.258,0.742
"35506","Tdp1","2",0.258,0.742
"36114","Tmx4","2",0.258,0.742
"38397","Zdhhc4","2",0.258,0.742
"38416","Zfand5","2",0.258,0.742
"2503","Agpat1","2",0.259,0.741
"5382","Cluh","2",0.259,0.741
"27252","Mrpl39","2",0.259,0.741
"27305","Mrto4","2",0.259,0.741
"28448","Nsfl1c","2",0.259,0.741
"30507","Phax","2",0.259,0.741
"32980","Rrad","2",0.259,0.741
"36782","Tssc1","2",0.259,0.741
"37022","Ube2l3","2",0.259,0.741
"2239","Acot8","2",0.26,0.74
"2608","Akap12","2",0.26,0.74
"7941","Fbxo33","2",0.26,0.74
"8541","Gdap2","2",0.26,0.74
"24149","Ipo9","2",0.26,0.74
"25083","Lin37","2",0.26,0.74
"27431","Mthfs","2",0.26,0.74
"28025","Ndufc1","2",0.26,0.74
"33974","Slc35a2","2",0.26,0.74
"37260","Usp38","2",0.26,0.74
"6875","Dtnbp1","2",0.261,0.739
"22708","Gpx4","2",0.261,0.739
"30093","Pagr1b","2",0.261,0.739
"31240","Prkcz","2",0.261,0.739
"33465","Serpina3g","2",0.261,0.739
"34160","Slfn10-ps","2",0.261,0.739
"36300","Traip","2",0.261,0.739
"3359","Atic","2",0.262,0.738
"3414","Atp5l","2",0.262,0.738
"3498","Aurkaip1","2",0.262,0.738
"5119","Chchd4","2",0.262,0.738
"6659","Dna2","2",0.262,0.738
"7361","Epcam","2",0.262,0.738
"7836","Fam83d","2",0.262,0.738
"24440","Kcnk6","2",0.262,0.738
"27141","Mpc1","2",0.262,0.738
"30773","Plekha2","2",0.262,0.738
"32294","Rnf121","2",0.262,0.738
"2423","Adk","2",0.263,0.737
"2874","Ankrd40","2",0.263,0.737
"5377","Clta","2",0.263,0.737
"6248","Dancr","2",0.263,0.737
"7216","Eif4ebp1","2",0.263,0.737
"7490","Etv5","2",0.263,0.737
"7914","Fbxl2","2",0.263,0.737
"22553","Gpaa1","2",0.263,0.737
"22614","Gpr137b","2",0.263,0.737
"25325","Lsm7","2",0.263,0.737
"25845","Mettl7a1","2",0.263,0.737
"28302","Nop58","2",0.263,0.737
"30277","Pcnp","2",0.263,0.737
"30303","Pdap1","2",0.263,0.737
"31048","Ppm1d","2",0.263,0.737
"31477","Psmd11","2",0.263,0.737
"34788","Sptssa","2",0.263,0.737
"35364","Tbc1d13","2",0.263,0.737
"36888","Tubg1","2",0.263,0.737
"547","2210404O07Rik","2",0.264,0.736
"8329","Fut8","2",0.264,0.736
"25748","Med16","2",0.264,0.736
"26635","Mlec","2",0.264,0.736
"28429","Nrm","2",0.264,0.736
"30457","Pfkfb3","2",0.264,0.736
"30552","Phlpp1","2",0.264,0.736
"32653","Rpl15","2",0.264,0.736
"35178","Syne2","2",0.264,0.736
"37305","Vac14","2",0.264,0.736
"3355","Atg7","2",0.265,0.735
"4040","Brms1","2",0.265,0.735
"6751","Dnpep","2",0.265,0.735
"22488","Gnb4","2",0.265,0.735
"24506","Kdm4a","2",0.265,0.735
"29956","Orai3","2",0.265,0.735
"33357","Sec23ip","2",0.265,0.735
"33759","Skp2","2",0.265,0.735
"36992","Ubap1","2",0.265,0.735
"38398","Zdhhc5","2",0.265,0.735
"38464","Zfp212","2",0.265,0.735
"3466","Atxn10","2",0.266,0.734
"3841","Bcap31","2",0.266,0.734
"7746","Fam20b","2",0.266,0.734
"8542","Gde1","2",0.266,0.734
"23600","Iffo2","2",0.266,0.734
"27848","Naa20","2",0.266,0.734
"28031","Ndufs5","2",0.266,0.734
"28505","Nudcd1","2",0.266,0.734
"31113","Ppp2r1b","2",0.266,0.734
"32406","Rorb","2",0.266,0.734
"34742","Spr","2",0.266,0.734
"34804","Srd5a3","2",0.266,0.734
"2178","Acaca","2",0.267,0.733
"2807","Anapc5","2",0.267,0.733
"6836","Drap1","2",0.267,0.733
"7832","Fam81a","2",0.267,0.733
"22909","H13","2",0.267,0.733
"31683","Qsox1","2",0.267,0.733
"34294","Smtn","2",0.267,0.733
"37117","Ufsp2","2",0.267,0.733
"5361","Clp1","2",0.268,0.732
"25582","Mapkap1","2",0.268,0.732
"27277","Mrps16","2",0.268,0.732
"36791","Tsta3","2",0.268,0.732
"37927","Vps26b","2",0.268,0.732
"77","1200014J11Rik","2",0.269,0.731
"3361","Atl2","2",0.269,0.731
"5136","Chek2","2",0.269,0.731
"32077","Rffl","2",0.269,0.731
"34324","Snd1","2",0.269,0.731
"4813","Cd81","2",0.27,0.73
"6517","Dgcr2","2",0.27,0.73
"28519","Nudt19","2",0.27,0.73
"30339","Pde6d","2",0.27,0.73
"30940","Polr2h","2",0.27,0.73
"31497","Psmg3","2",0.27,0.73
"32236","Rit1","2",0.27,0.73
"32247","Rmi1","2",0.27,0.73
"33192","Scamp2","2",0.27,0.73
"33326","Sdhaf2","2",0.27,0.73
"36781","Tsr3","2",0.27,0.73
"37013","Ube2e3","2",0.27,0.73
"37041","Ube3c","2",0.27,0.73
"2921","Anxa11","2",0.271,0.729
"6711","Dnajc21","2",0.271,0.729
"7229","Eif6","2",0.271,0.729
"23508","Hspe1","2",0.271,0.729
"30640","Pin4","2",0.271,0.729
"31444","Psip1","2",0.271,0.729
"32279","Rnaset2a","2",0.271,0.729
"32803","Rpl7l1","2",0.271,0.729
"35263","Taf12","2",0.271,0.729
"38731","Zfp839","2",0.271,0.729
"5163","Chmp7","2",0.272,0.728
"7345","Eny2","2",0.272,0.728
"24130","Ints4","2",0.272,0.728
"27404","Mtap","2",0.272,0.728
"33961","Slc30a5","2",0.272,0.728
"34615","Spast","2",0.272,0.728
"2282","Actl6a","2",0.273,0.727
"2901","Ano10","2",0.273,0.727
"2941","Ap1g1_1","2",0.273,0.727
"5987","Cyfip2","2",0.273,0.727
"27283","Mrps21","2",0.273,0.727
"27288","Mrps26","2",0.273,0.727
"30806","Plin3","2",0.273,0.727
"35453","Tcf3","2",0.273,0.727
"37349","Vegfb","2",0.273,0.727
"2508","Agpat6","2",0.274,0.726
"27593","Myl4","2",0.274,0.726
"31138","Ppp6c","2",0.274,0.726
"31921","Rbl2","2",0.274,0.726
"32623","Rpf1","2",0.274,0.726
"35607","Tfe3","2",0.274,0.726
"36163","Tnk2","2",0.274,0.726
"37322","Vasp","2",0.274,0.726
"38726","Zfp821","2",0.274,0.726
"3954","Blvra","2",0.275,0.725
"22471","Gnai3","2",0.275,0.725
"22510","Gnpda1","2",0.275,0.725
"23659","Ift52","2",0.275,0.725
"24168","Iqgap3","2",0.275,0.725
"32149","Rhoa","2",0.275,0.725
"34842","Srsf10","2",0.275,0.725
"34846","Srsf3","2",0.275,0.725
"37926","Vps26a","2",0.275,0.725
"2195","Acat2","2",0.276,0.724
"2322","Adam17","2",0.276,0.724
"2422","Adipor2","2",0.276,0.724
"3183","Armc1","2",0.276,0.724
"4253","Cab39l","2",0.276,0.724
"28123","Nfkb1","2",0.276,0.724
"28546","Nup214","2",0.276,0.724
"35940","Tmem203","2",0.276,0.724
"5967","Cyb5","2",0.277,0.723
"23063","Hdac7","2",0.277,0.723
"30374","Pdlim5","2",0.277,0.723
"31485","Psmd6","2",0.277,0.723
"35378","Tbc1d2b","2",0.277,0.723
"3146","Arid3a","2",0.278,0.722
"5805","Csnk2a2","2",0.278,0.722
"6508","Dexi","2",0.278,0.722
"7176","Eif2ak1","2",0.278,0.722
"7327","Enpp1","2",0.278,0.722
"7531","Exosc4","2",0.278,0.722
"22466","Gna13","2",0.278,0.722
"24548","Kif1c","2",0.278,0.722
"25397","Lyrm5","2",0.278,0.722
"25735","Meaf6","2",0.278,0.722
"25766","Med7","2",0.278,0.722
"27859","Nab1","2",0.278,0.722
"32619","Rpap2","2",0.278,0.722
"35899","Tmem173","2",0.278,0.722
"2240","Acot9","2",0.279,0.721
"3457","Atpaf2","2",0.279,0.721
"8545","Gdf11","2",0.279,0.721
"23598","Ier5l","2",0.279,0.721
"25019","Leprot","2",0.279,0.721
"25553","Map4k1","2",0.279,0.721
"27235","Mrpl20","2",0.279,0.721
"27539","Mvp","2",0.279,0.721
"28008","Ndufaf1","2",0.279,0.721
"35797","Tmbim4","2",0.279,0.721
"2911","Anp32a","2",0.28,0.72
"3222","Arsb","2",0.28,0.72
"5008","Cenpi","2",0.28,0.72
"22460","Gmppb","2",0.28,0.72
"27299","Mrps5","2",0.28,0.72
"28352","Npm3","2",0.28,0.72
"28551","Nup54","2",0.28,0.72
"31513","Ptcd2","2",0.28,0.72
"34824","Srp68","2",0.28,0.72
"35726","Timmdc1","2",0.28,0.72
"37931","Vps33b","2",0.28,0.72
"3422","Atp6ap2","2",0.281,0.719
"5847","Ctc1","2",0.281,0.719
"6309","Dclre1b","2",0.281,0.719
"7172","Eif1ad","2",0.281,0.719
"25543","Map3k4_1","2",0.281,0.719
"25900","Mgme1","2",0.281,0.719
"32995","Rrp1","2",0.281,0.719
"35361","Tbc1d10b","2",0.281,0.719
"35987","Tmem254b","2",0.281,0.719
"36566","Triap1","2",0.281,0.719
"37031","Ube2r2","2",0.281,0.719
"494","1810043H04Rik","2",0.282,0.718
"759","2900026A02Rik","2",0.282,0.718
"1637","9130401M01Rik","2",0.282,0.718
"2412","Adh5","2",0.282,0.718
"24931","Lbh","2",0.282,0.718
"27261","Mrpl47","2",0.282,0.718
"30126","Papd4","2",0.282,0.718
"30461","Pfkp","2",0.282,0.718
"31328","Prpf40a","2",0.282,0.718
"32123","Rgs3","2",0.282,0.718
"34284","Smpdl3a","2",0.282,0.718
"35190","Synpo","2",0.282,0.718
"35248","Tacc1","2",0.282,0.718
"37289","Utp18","2",0.282,0.718
"38321","Zbtb45","2",0.282,0.718
"3867","Bcl2l13","2",0.283,0.717
"4012","Bpnt1","2",0.283,0.717
"4963","Cdyl2","2",0.283,0.717
"5113","Champ1","2",0.283,0.717
"7419","Ercc6l2","2",0.283,0.717
"14823","Gm20503","2",0.283,0.717
"23257","Hmces","2",0.283,0.717
"28329","Npat","2",0.283,0.717
"35262","Taf11","2",0.283,0.717
"36383","Trappc9","2",0.283,0.717
"2291","Actn4","2",0.284,0.716
"2520","Agtrap","2",0.284,0.716
"5366","Clptm1","2",0.284,0.716
"6554","Dhx32","2",0.284,0.716
"23262","Hmga1","2",0.284,0.716
"31494","Psmf1","2",0.284,0.716
"33833","Slc1a5","2",0.284,0.716
"35788","Tm7sf3","2",0.284,0.716
"37182","Upf1","2",0.284,0.716
"4830","Cdc14a","2",0.285,0.715
"4865","Cdca4","2",0.285,0.715
"6703","Dnajc14","2",0.285,0.715
"7343","Entpd7","2",0.285,0.715
"8929","Gm10364","2",0.285,0.715
"24127","Ints12","2",0.285,0.715
"27093","Mnat1","2",0.285,0.715
"34282","Smpd4","2",0.285,0.715
"37211","Urm1","2",0.285,0.715
"38489","Zfp282","2",0.285,0.715
"6325","Dctn3","2",0.286,0.714
"8467","Gart","2",0.286,0.714
"22844","Gtf2h3","2",0.286,0.714
"23242","Hivep1","2",0.286,0.714
"24207","Isca2","2",0.286,0.714
"27227","Mrpl13","2",0.286,0.714
"33158","Sarnp","2",0.286,0.714
"33193","Scamp3","2",0.286,0.714
"34267","Smn1","2",0.286,0.714
"35300","Taok3","2",0.286,0.714
"36109","Tmub1","2",0.286,0.714
"2452","Adss","2",0.287,0.713
"23283","Hmgcs1","2",0.287,0.713
"25741","Med11","2",0.287,0.713
"27871","Naf1","2",0.287,0.713
"30217","Pccb","2",0.287,0.713
"31332","Prpf8","2",0.287,0.713
"32998","Rrp1b","2",0.287,0.713
"34289","Sms","2",0.287,0.713
"34485","Sntb2","2",0.287,0.713
"34877","Sssca1","2",0.287,0.713
"35606","Tfdp2","2",0.287,0.713
"36194","Tob2_1","2",0.287,0.713
"37057","Ubqln2","2",0.287,0.713
"38053","Wdr53","2",0.287,0.713
"3604","B3gnt1","2",0.288,0.712
"4448","Cbfa2t2","2",0.288,0.712
"4928","Cdk9","2",0.288,0.712
"6265","Dazap1","2",0.288,0.712
"22646","Gpr183","2",0.288,0.712
"31430","Psenen","2",0.288,0.712
"31681","Qrsl1","2",0.288,0.712
"35623","Tgfb1","2",0.288,0.712
"35720","Timm44","2",0.288,0.712
"37301","Uxs1","2",0.288,0.712
"38005","Wbp4","2",0.288,0.712
"38607","Zfp574","2",0.288,0.712
"942","4930422G04Rik","2",0.289,0.711
"2293","Actr1a","2",0.289,0.711
"2721","Alkbh5","2",0.289,0.711
"2850","Ankrd13a","2",0.289,0.711
"5885","Ctsa","2",0.289,0.711
"7399","Ept1","2",0.289,0.711
"8601","Ggta1","2",0.289,0.711
"23554","Hypk","2",0.289,0.711
"25150","Lnx2","2",0.289,0.711
"31287","Prmt5","2",0.289,0.711
"33976","Slc35a4","2",0.289,0.711
"36733","Tsg101","2",0.289,0.711
"5033","Cep290","2",0.29,0.71
"6177","D5Ertd579e","2",0.29,0.71
"23656","Ift27","2",0.29,0.71
"25794","Men1","2",0.29,0.71
"27399","Mta1","2",0.29,0.71
"35165","Sympk","2",0.29,0.71
"35430","Tcea2","2",0.29,0.71
"2428","Ado","2",0.291,0.709
"5038","Cep57","2",0.291,0.709
"8413","Gadd45a","2",0.291,0.709
"28308","Nosip","2",0.291,0.709
"28609","Oaz2","2",0.291,0.709
"30452","Pfdn2","2",0.291,0.709
"32332","Rnf187","2",0.291,0.709
"34497","Snx14","2",0.291,0.709
"36567","Trib1","2",0.291,0.709
"3167","Arl2bp","2",0.292,0.708
"5738","Crot","2",0.292,0.708
"6113","Cyth4","2",0.292,0.708
"8455","Ganab","2",0.292,0.708
"22454","Gmfg","2",0.292,0.708
"29978","Osbpl5","2",0.292,0.708
"31124","Ppp2r5c","2",0.292,0.708
"31283","Prmt1","2",0.292,0.708
"34139","Slc9a9","2",0.292,0.708
"34194","Smad2","2",0.292,0.708
"34225","Smc3","2",0.292,0.708
"35791","Tm9sf3","2",0.292,0.708
"160","1700010I14Rik","2",0.293,0.707
"6779","Dolpp1","2",0.293,0.707
"8709","Gltpd1","2",0.293,0.707
"25311","Lrwd1","2",0.293,0.707
"32136","Rhbdd3","2",0.293,0.707
"33711","Sirt2","2",0.293,0.707
"34210","Smarca4","2",0.293,0.707
"36601","Trim35","2",0.293,0.707
"2450","Adrm1","2",0.294,0.706
"6516","Dgcr14","2",0.294,0.706
"30942","Polr2j","2",0.294,0.706
"34222","Smc1a","2",0.294,0.706
"35794","Tma7","2",0.294,0.706
"35986","Tmem254a","2",0.294,0.706
"38033","Wdr3","2",0.294,0.706
"38345","Zc3h14","2",0.294,0.706
"1983","Aarsd1","2",0.295,0.705
"2001","Abca2","2",0.295,0.705
"2030","Abcd1","2",0.295,0.705
"4392","Car5b","2",0.295,0.705
"5576","Copz1","2",0.295,0.705
"8123","Fkbp8","2",0.295,0.705
"24125","Ints1","2",0.295,0.705
"24900","Lamtor1","2",0.295,0.705
"36683","Trp53inp1","2",0.295,0.705
"37147","Uhrf1bp1l","2",0.295,0.705
"2261","Acsl4","2",0.296,0.704
"6293","Dcaf7","2",0.296,0.704
"7148","Egln1","2",0.296,0.704
"7443","Ero1l","2",0.296,0.704
"8133","Flii","2",0.296,0.704
"23126","Hey1","2",0.296,0.704
"28015","Ndufb10","2",0.296,0.704
"30603","Pigs","2",0.296,0.704
"31345","Prr13","2",0.296,0.704
"2861","Ankrd27","2",0.297,0.703
"3006","Apobec1","2",0.297,0.703
"5700","Creb3l2","2",0.297,0.703
"6383","Ddx49","2",0.297,0.703
"6945","Dynlt1f","2",0.297,0.703
"25572","Mapk1ip1l","2",0.297,0.703
"27860","Nab2","2",0.297,0.703
"27945","Ncdn","2",0.297,0.703
"32949","Rps6ka1","2",0.297,0.703
"35864","Tmem135","2",0.297,0.703
"2227","Aco2","2",0.298,0.702
"4935","Cdkn1a","2",0.298,0.702
"7994","Fcho1","2",0.298,0.702
"22886","Gusb","2",0.298,0.702
"28650","Ogfr","2",0.298,0.702
"30581","Picalm","2",0.298,0.702
"33538","Setdb1","2",0.298,0.702
"35400","Tbl1xr1","2",0.298,0.702
"38007","Wbscr16","2",0.298,0.702
"580","2310015A10Rik","2",0.299,0.701
"3866","Bcl2l12","2",0.299,0.701
"4764","Cd28","2",0.299,0.701
"6143","D16Ertd472e","2",0.299,0.701
"22896","Gys1","2",0.299,0.701
"28137","Nfyb","2",0.299,0.701
"28434","Nrp1","2",0.299,0.701
"34336","Snip1","2",0.299,0.701
"37213","Urod","2",0.299,0.701
"38071","Wdr75","2",0.299,0.701
"2495","Agk","2",0.3,0.7
"2828","Ank","2",0.3,0.7
"3628","B4galnt4","2",0.3,0.7
"24962","Lcmt1","2",0.3,0.7
"25826","Mettl16","2",0.3,0.7
"25867","Mfn2","2",0.3,0.7
"31029","Pphln1","2",0.3,0.7
"34010","Slc38a10","2",0.3,0.7
"35388","Tbc1d9b","2",0.3,0.7
"38373","Zcchc8","2",0.3,0.7
"3286","Asnsd1","2",0.301,0.699
"6739","Dnlz","2",0.301,0.699
"8384","Gabarapl1","2",0.301,0.699
"19741","Gm26582","2",0.301,0.699
"24528","Khdrbs1","2",0.301,0.699
"25314","Lsm1","2",0.301,0.699
"28277","Noc2l","2",0.301,0.699
"34305","Smyd5","2",0.301,0.699
"34822","Srp54b","2",0.301,0.699
"35069","Sufu","2",0.301,0.699
"36197","Tollip","2",0.301,0.699
"5116","Chchd10","2",0.302,0.698
"22527","Golim4","2",0.302,0.698
"33014","Rsl24d1","2",0.302,0.698
"34847","Srsf4","2",0.302,0.698
"35674","Thoc3","2",0.302,0.698
"38325","Zbtb5","2",0.302,0.698
"4916","Cdk2ap2","2",0.303,0.697
"8151","Fmnl1","2",0.303,0.697
"22475","Gnas","2",0.303,0.697
"34680","Spg20","2",0.303,0.697
"35988","Tmem254c","2",0.303,0.697
"36702","Trpm4","2",0.303,0.697
"710","2700062C07Rik","2",0.304,0.696
"3069","Arf4","2",0.304,0.696
"4500","Ccdc115","2",0.304,0.696
"5101","Cggbp1","2",0.304,0.696
"5457","Cnpy4","2",0.304,0.696
"22499","Gng5","2",0.304,0.696
"22530","Golph3l","2",0.304,0.696
"27254","Mrpl40","2",0.304,0.696
